"","TwoHour_mean","xBaseline_mean","theta","prob","log2FC","threshold"
"100124536",NA,NA,NA,NA,NA,NA
"10083",NA,NA,NA,NA,NA,NA
"118611",NA,NA,NA,NA,NA,NA
"102466911",NA,NA,NA,NA,NA,NA
"727915",NA,NA,NA,NA,NA,NA
"652995",NA,NA,NA,NA,NA,NA
"149465",NA,NA,NA,NA,NA,NA
"127254",NA,NA,NA,NA,NA,NA
"442903",1.2,0.5,0.989149529897032,0.593475175888818,1.26303440583379,"FALSE"
"55247",NA,NA,NA,NA,NA,NA
"57214",NA,NA,NA,NA,NA,NA
"100996941",NA,NA,NA,NA,NA,NA
"102465521",NA,NA,NA,NA,NA,NA
"100616178",NA,NA,NA,NA,NA,NA
